Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jonathan Cook,1137279,3,0,36,0,12.00,4,3,2,0,0,0
Chris Tremain,553800,4,0,31,0,7.75,9,4,0,0,0,0
Daniel Sams,826901,4,0,41,0,10.25,6,3,2,1,0,0
Chris Morris,439952,4,0,30,2,7.50,9,2,1,1,0,0
Nathan McAndrew,785323,2,0,17,0,8.50,5,3,0,0,0,0
Arjun Nair,901157,3,0,29,0,9.66,5,3,1,1,0,0
Daniel Worrall,557298,4,0,29,0,7.25,10,2,1,0,0,1
Glenn Maxwell,325026,2,0,19,0,9.50,1,1,0,0,0,1
Nathan Coulter-Nile,261354,4,0,29,2,7.25,10,2,1,0,0,1
Haris Rauf,1161606,4,0,17,3,4.25,13,1,0,0,0,1
Adam Zampa,379504,4,0,43,2,10.75,7,2,3,1,0,1
Clint Hinchliffe,774217,1,0,10,0,10.00,1,0,1,0,0,1
Marcus Stoinis,325012,1,0,15,0,15.00,0,3,0,0,0,1
