Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,4,0,20,0,5.00,16,2,1,1,0,0
Johan Botha,44149,3,0,20,0,6.66,8,2,0,0,0,0
Sean Abbott,398666,4,0,35,2,8.75,8,2,2,0,0,0
Carlos Brathwaite,457249,4,0,26,1,6.50,12,2,1,1,0,0
Nathan Lyon,272279,4,0,18,3,4.50,14,2,0,0,0,0
Joe Denly,12454,1,0,4,0,4.00,2,0,0,0,0,0
Daniel Worrall,557298,3,0,21,0,7.00,11,4,0,0,0,1
Jackson Coleman,393055,2.1,0,14,1,6.46,7,1,0,2,0,1
James Faulkner,270484,2,0,20,1,10.00,5,2,1,0,0,1
John Hastings,228622,3,0,27,0,9.00,10,2,2,1,0,1
Glenn Maxwell,325026,1,0,11,0,11.00,1,0,1,0,0,1
Daniel Fallins,1081516,2,0,25,0,12.50,3,3,1,1,0,1
Evan Gulbis,381183,2,0,11,0,5.50,5,1,0,0,0,1
