Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Rubel Hossain,300619,6,0,34,0,5.66,21,2,2,0,0,0
Mustafizur Rahman,330902,6,0,20,2,3.33,27,1,1,1,0,0
Hasan Mahmud,926629,6,1,28,3,4.66,23,4,0,0,0,0
Shakib Al Hasan,56143,7.2,2,8,4,1.09,36,0,0,0,0,0
Mehidy Hasan Miraz,629063,7,1,29,1,4.14,26,2,1,0,0,0
Alzarri Joseph,670031,8,3,17,0,2.12,40,2,0,3,0,1
Chemar Holder,914519,3,0,26,0,8.66,10,5,0,0,2,1
Akeal Hosein,530812,10,1,26,3,2.60,44,2,0,1,0,1
Jason Mohammed,230549,8,0,19,1,2.37,31,0,0,0,0,1
Andre McCarthy,230556,2,0,10,0,5.00,5,1,0,0,0,1
Nkrumah Bonner,314650,2.5,0,15,0,5.29,9,2,0,0,1,1
