Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mujeeb Ur Rahman,974109,4,0,44,0,11.00,4,6,1,1,0,0
Mohammad Irfan,429981,4,0,39,0,9.75,9,5,1,1,0,0
Mohammad Imran,1234111,4,0,25,1,6.25,12,3,0,0,0,0
Saqib Mahmood,643885,4,0,34,3,8.50,9,5,0,1,0,0
Wahab Riaz,43590,4,0,54,2,13.50,6,7,2,2,1,0
Dale Steyn,47492,4,0,44,2,11.00,7,1,4,2,1,1
Mohammad Hasnain,1158100,3.3,0,40,1,11.42,10,2,3,3,0,1
Usman Shinwari,697279,4,0,49,1,12.25,6,6,2,0,0,1
Mohammad Nawaz,348148,2,0,13,0,6.50,2,1,0,0,0,1
Zahid Mahmood,433614,4,0,32,1,8.00,6,2,1,2,0,1
Ben Cutting,230371,2,0,23,1,11.50,4,1,2,0,0,1
