Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kane Richardson,272262,4,0,45,2,11.25,10,3,4,0,0,0
Shane Watson,8180,4,0,33,1,8.25,5,4,0,1,0,0
Parvez Rasool,378496,4,0,33,0,8.25,6,3,1,0,0,0
Varun Aaron,360911,3,0,27,0,9.00,6,4,0,1,0,0
Harshal Patel,390481,1,0,16,0,16.00,4,2,1,1,1,0
Tabraiz Shamsi,379145,4,0,39,1,9.75,6,3,2,0,0,0
Ashish Nehra,31820,4,0,32,1,8.00,5,2,1,0,0,1
Bhuvneshwar Kumar,326016,4,0,36,1,9.00,6,5,0,1,0,1
Mustafizur Rahman,330902,4,0,34,1,8.50,8,1,2,0,0,1
Barinder Sran,537126,4,0,36,1,9.00,7,3,1,1,0,1
Moises Henriques,5961,4,0,40,1,10.00,5,3,2,0,0,1
