Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Moeen Ali,8917,3,0,19,0,6.33,6,2,0,0,0,0
Umesh Yadav,376116,4,0,36,1,9.00,8,4,1,2,0,0
Tim Southee,232364,4,0,30,3,7.50,8,4,0,1,0,0
Mohammed Siraj,940973,4,0,25,3,6.25,12,2,1,1,0,0
Yuzvendra Chahal,430246,4,0,25,1,6.25,9,1,1,0,1,0
Colin de Grandhomme,55395,1,0,8,0,8.00,2,1,0,1,0,0
Sandeep Sharma,438362,4,0,20,1,5.00,10,1,0,1,0,1
Bhuvneshwar Kumar,326016,4,0,27,1,6.75,10,4,0,0,0,1
Shakib Al Hasan,56143,4,0,36,2,9.00,7,4,1,0,0,1
Siddarth Kaul,326017,4,0,25,1,6.25,6,2,0,0,0,1
Rashid Khan,793463,4,0,31,1,7.75,12,2,2,2,0,1
