Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Umesh Yadav,376116,4,0,36,2,9.00,10,3,2,1,0,0
Chris Woakes,247235,3,0,31,1,10.33,9,2,3,1,0,0
Washington Sundar,719715,2,0,32,0,16.00,2,4,1,1,0,0
Mohammed Siraj,940973,4,0,34,0,8.50,11,1,2,2,0,0
Yuzvendra Chahal,430246,3,0,32,0,10.66,7,0,4,0,0,0
Corey Anderson,277662,4,0,47,2,11.75,10,8,1,2,0,0
Jasprit Bumrah,625383,4,0,28,2,7.00,12,3,1,1,0,1
Krunal Pandya,471342,4,0,28,3,7.00,9,3,0,1,0,1
Mitchell McClenaghan,319439,3,0,24,2,8.00,4,1,1,0,0,1
Mustafizur Rahman,330902,4,0,55,0,13.75,3,4,4,0,1,1
Mayank Markande,1081442,4,0,25,1,6.25,9,1,1,1,0,1
Hardik Pandya,625371,1,0,4,0,4.00,2,0,0,0,0,1
