Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,10,0,62,3,6.20,31,4,3,2,0,0
Jason Holder,391485,10,0,52,2,5.20,30,4,1,1,0,0
Ronsford Beaton,498440,8,0,60,1,7.50,15,3,1,3,0,0
Shannon Gabriel,446101,10,0,75,0,7.50,22,7,2,3,0,0
Ashley Nurse,315594,10,0,45,0,4.50,26,1,0,4,0,0
Rovman Powell,820351,2,0,28,0,14.00,0,1,2,1,0,0
Matt Henry,506612,7,0,36,0,5.14,26,6,0,0,0,1
Trent Boult,277912,10,3,34,7,3.40,44,4,0,0,0,1
Doug Bracewell,362541,5,0,19,0,3.80,18,1,0,2,0,1
Lockie Ferguson,493773,4,0,17,3,4.25,15,1,0,0,1,1
Todd Astle,213674,2,0,14,0,7.00,6,2,0,0,0,1
