Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shaheen Shah Afridi,1072470,4,0,28,0,7.00,10,4,0,0,0,0
Mohammad Nawaz,348148,2,0,13,2,6.50,7,1,1,0,0,0
Faheem Ashraf,681117,3,0,38,0,12.66,7,2,4,1,0,0
Hasan Ali,681305,4,0,29,2,7.25,11,3,1,0,0,0
Zahid Mahmood,433614,4,0,40,3,10.00,8,2,3,1,0,0
Usman Qadir,348152,3,0,12,1,4.00,12,2,0,0,0,0
Bjorn Fortuin,553249,4,0,30,1,7.50,8,2,1,1,0,1
Dwaine Pretorius,327830,3,0,33,1,11.00,6,6,0,1,0,1
JJ Smuts,280490,3,0,20,0,6.66,6,1,1,0,0,1
Andile Phehlukwayo,540316,2.4,0,37,0,13.87,7,1,4,2,1,1
Lutho Sipamla,698143,2,0,23,0,11.50,3,3,1,0,0,1
Tabraiz Shamsi,379145,4,0,25,4,6.25,11,1,1,2,0,1
