Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Andre Russell,276298,4,0,24,1,6.00,11,3,0,1,0,0
Morne Morkel,46538,4,0,28,2,7.00,8,1,1,0,0,0
Sunil Narine,230558,4,0,45,0,11.25,7,6,2,0,0,0
Umesh Yadav,376116,4,0,56,1,14.00,5,6,3,1,2,0
Piyush Chawla,32966,4,0,32,2,8.00,6,2,1,0,0,0
Stuart Binny,27223,2,0,17,1,8.50,4,1,1,0,0,1
Sreenath Aravind,290632,2.1,0,16,1,7.38,6,2,0,3,0,1
Shane Watson,8180,3,0,38,1,12.66,2,5,1,0,0,1
Yuzvendra Chahal,430246,4,0,27,2,6.75,10,0,1,2,0,1
Varun Aaron,360911,4,0,34,0,8.50,9,1,2,4,0,1
Tabraiz Shamsi,379145,4,0,51,0,12.75,6,4,4,0,0,1
