Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Simi Singh,1005257,2,0,32,0,16.00,1,3,2,2,0,0
Boyd Rankin,24599,3,0,33,0,11.00,5,1,3,1,0,0
Peter Chase,524845,4,0,42,1,10.50,5,2,3,1,0,0
Stuart Thompson,414821,1,0,17,0,17.00,2,0,2,3,0,0
George Dockrell,348034,4,0,30,0,7.50,3,1,1,0,0,0
Paul Stirling,303427,2,0,19,0,9.50,1,1,0,2,0,0
Kevin O'Brien,24605,4,0,40,3,10.00,7,3,2,3,0,0
Umesh Yadav,376116,2,0,19,2,9.50,6,2,1,0,0,1
Siddarth Kaul,326017,2,0,4,1,2.00,10,0,0,1,0,1
Hardik Pandya,625371,2,0,10,1,5.00,6,1,0,1,0,1
Yuzvendra Chahal,430246,4,0,21,3,5.25,12,2,0,1,0,1
Kuldeep Yadav,559235,2.3,0,16,3,6.40,8,1,1,0,0,1
