Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Johnson,6033,4,0,27,2,6.75,11,3,0,2,0,0
Jhye Richardson,774223,3,0,28,2,9.33,6,4,0,1,0,0
David Willey,308251,4,0,35,2,8.75,8,4,0,1,1,0
Andrew Tye,459508,3.4,0,21,4,5.72,8,1,0,1,0,0
Ashton Agar,505120,4,0,21,0,5.25,4,0,0,0,0,0
Daniel Sams,826901,4,0,34,0,8.50,13,2,3,1,0,1
Doug Bollinger,4508,3,0,30,1,10.00,8,5,1,0,0,1
Steve O'Keefe,7069,4,0,23,0,5.75,9,1,0,0,0,1
Sean Abbott,398666,3.1,0,28,3,8.84,6,1,2,0,0,1
Johan Botha,44149,4,0,18,0,4.50,9,0,0,0,0,1
