Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dale Steyn,47492,8,0,51,1,6.37,25,6,1,1,0,0
Imran Tahir,40618,10,0,36,0,3.60,34,3,0,0,0,0
Kagiso Rabada,550215,10,1,43,1,4.30,41,5,1,1,0,0
Dwaine Pretorius,327830,10,1,46,2,4.59,27,2,0,0,0,0
Wiaan Mulder,698189,3,0,20,1,6.66,5,2,0,1,0,0
Andile Phehlukwayo,540316,9,0,42,2,4.66,30,4,0,3,0,0
Usman Shinwari,697279,7,0,43,1,6.14,26,3,3,1,1,1
Shaheen Shah Afridi,1072470,7,0,34,1,4.85,26,4,0,2,0,1
Mohammad Amir,290948,8,0,40,1,5.00,23,4,0,1,0,1
Shadab Khan,922943,10,0,78,0,7.80,21,6,3,0,0,1
Mohammad Hafeez,41434,1,0,7,0,7.00,2,1,0,0,0,1
Imad Wasim,227758,7,0,38,0,5.42,17,1,1,1,0,1
