Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jerome Taylor,53191,4,0,38,1,9.50,12,5,2,1,0,0
Samuel Badree,51433,4,0,19,1,4.75,12,2,0,0,0,0
Kesrick Williams,450075,4,1,19,2,4.75,14,1,1,1,0,0
Sunil Narine,230558,4,0,11,3,2.75,18,1,0,0,0,0
Carlos Brathwaite,457249,4,0,16,2,4.00,9,0,0,0,0,0
Shapoor Zadran,319746,3.3,0,30,2,8.57,11,4,1,2,0,1
Mohammad Nabi,25913,3,0,23,0,7.66,9,2,1,0,0,1
Amir Hamza,402245,4,0,24,0,6.00,13,1,2,0,0,1
Rashid Khan,793463,4,0,14,1,3.50,18,0,1,2,0,1
Karim Janat,793467,1,0,12,1,12.00,2,1,1,0,0,1
Samiullah Shinwari,318339,1,0,10,0,10.00,2,2,0,0,0,1
