Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kyle Jarvis,332996,9,1,37,4,4.11,32,3,1,0,0,0
Tendai Chatara,425639,10,1,55,3,5.50,33,4,2,4,1,0
Donald Tiripano,392945,10,0,60,0,6.00,32,5,2,3,0,0
Brandon Mavuta,806239,8,0,48,1,6.00,23,3,2,2,0,0
Sikandar Raza,299572,6,0,37,0,6.16,17,0,3,0,0,0
Sean Williams,55870,7,0,32,0,4.57,23,3,0,3,0,0
Mashrafe Mortaza,56007,10,0,55,0,5.50,31,5,1,1,1,1
Mehidy Hasan Miraz,629063,10,0,46,3,4.59,40,3,3,0,0,1
Mustafizur Rahman,330902,8,1,29,1,3.62,36,4,0,3,0,1
Nazmul Islam,446810,8,0,38,2,4.75,27,3,1,1,0,1
Mohammad Saifuddin,629070,7,1,29,0,4.14,20,1,0,0,0,1
Mahmudullah,56025,4,0,24,1,6.00,13,1,2,0,0,1
Fazle Mahmud,55893,3,0,16,0,5.33,9,1,0,2,0,1
