Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bipul Sharma,35928,4,0,24,0,6.00,7,2,0,0,0,0
Bhuvneshwar Kumar,326016,4,0,21,2,5.25,10,2,0,0,0,0
Ashish Nehra,31820,4,0,27,1,6.75,9,2,1,0,0,0
Rashid Khan,793463,4,0,19,3,4.75,11,1,0,0,0,0
Ben Cutting,230371,3,0,29,0,9.66,2,2,1,0,0,0
Moises Henriques,5961,1,0,12,0,12.00,0,2,0,0,0,0
Suresh Raina,33335,2,0,24,0,12.00,4,0,3,0,0,1
Praveen Kumar,30732,2,0,16,1,8.00,5,2,0,0,0,1
Tejas Baroka,1082859,3.3,0,33,0,9.42,6,2,2,0,0,1
Dhawal Kulkarni,277955,2,0,17,0,8.50,2,2,0,0,0,1
Shivil Kaushik,917213,4,0,29,0,7.25,7,3,0,1,0,1
Basil Thampi,732291,2,0,21,0,10.50,3,3,0,2,0,1
