Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Nawaz,348148,2,0,17,1,8.50,5,3,0,1,0,0
Sohail Khan,317252,2.1,0,21,2,9.69,7,3,1,1,0,0
Mohammad Hasnain,1158100,4,0,25,4,6.25,13,3,0,1,1,0
Ben Cutting,230371,4,0,31,3,7.75,7,4,0,0,0,0
Abdul Nasir,1216919,3,0,26,0,8.66,3,0,2,0,0,0
Fawad Ahmed,240609,4,0,43,0,10.75,1,4,1,0,0,0
Muhammad Musa,1072472,4,1,30,3,7.50,14,1,3,0,1,1
Akif Javed,1203669,4,0,21,1,5.25,12,3,0,0,0,1
Faheem Ashraf,681117,3,0,18,1,6.00,7,2,0,1,0,1
Shadab Khan,922943,3.3,0,46,0,13.14,3,4,3,0,0,1
Amad Butt,717373,4,0,50,1,12.50,2,6,1,1,0,1
