Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mashrafe Mortaza,56007,3.2,0,42,0,12.60,4,3,3,0,0,0
Taskin Ahmed,538506,4,0,37,0,9.25,11,2,3,2,0,0
Rubel Hossain,300619,4,0,31,3,7.75,10,3,1,0,0,0
Shakib Al Hasan,56143,4,0,22,0,5.50,10,2,0,0,0,0
Mosaddek Hossain,550133,3.4,0,27,1,7.36,7,2,1,0,0,0
Soumya Sarkar,436677,1,0,21,0,21.00,1,0,3,0,0,0
Mitchell Santner,502714,4,0,37,1,9.25,6,5,0,2,0,1
Ben Wheeler,440523,4,0,29,0,7.25,9,4,0,0,0,1
Trent Boult,277912,4,0,48,2,12.00,5,8,1,0,0,1
James Neesham,355269,1,0,17,0,17.00,0,3,0,0,0,1
Ish Sodhi,559066,4,0,22,2,5.50,9,1,0,1,0,1
Colin de Grandhomme,55395,1,0,4,0,4.00,2,0,0,0,0,1
Kane Williamson,277906,2,0,9,1,4.50,3,0,0,0,0,1
