Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bjorn Fortuin,553249,3,0,25,1,8.33,8,1,2,0,0,0
Dwaine Pretorius,327830,2,0,13,0,6.50,4,0,1,0,0,0
Andile Phehlukwayo,540316,4,0,33,2,8.25,10,2,2,0,0,0
Lutho Sipamla,698143,4,0,37,1,9.25,5,1,3,0,0,0
Jacques Snyman,594329,1,0,12,0,12.00,0,2,0,0,0,0
Junior Dala,545467,2,0,25,0,12.50,4,0,3,1,0,0
Tabraiz Shamsi,379145,4,0,20,1,5.00,11,2,0,1,0,0
Mohammad Nawaz,348148,4,0,21,0,5.25,10,2,0,1,0,1
Haris Rauf,1161606,4,0,44,2,11.00,6,8,0,1,0,1
Shaheen Shah Afridi,1072470,4,0,37,0,9.25,13,5,2,0,0,1
Usman Qadir,348152,4,0,21,2,5.25,12,3,0,0,0,1
Khushdil Shah,716733,1,0,6,0,6.00,3,1,0,0,0,1
Faheem Ashraf,681117,3,0,37,1,12.33,1,4,1,0,0,1
