Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,26,3,6.50,13,2,1,0,2,0
Billy Stanlake,533042,4,0,21,2,5.25,15,2,1,0,0,0
Siddarth Kaul,326017,4,0,37,1,9.25,10,5,1,0,0,0
Rashid Khan,793463,4,0,31,0,7.75,5,2,1,0,0,0
Shakib Al Hasan,56143,4,0,21,2,5.25,11,1,0,1,0,0
Mitchell Johnson,6033,3,0,30,1,10.00,9,5,0,4,0,1
Andre Russell,276298,3,0,39,0,13.00,4,5,2,0,0,1
Sunil Narine,230558,4,0,17,2,4.25,11,0,0,1,0,1
Piyush Chawla,32966,4,0,20,1,5.00,10,2,0,0,0,1
Kuldeep Yadav,559235,4,0,23,1,5.75,8,2,0,0,0,1
Shivam Mavi,1079848,1,0,10,0,10.00,1,0,1,0,0,1
