Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,4,0,27,1,6.75,11,1,0,3,0,0
Khary Pierre,581160,2,0,11,1,5.50,5,1,0,0,0,0
Jason Holder,391485,4,0,42,1,10.50,6,6,1,0,0,0
Kesrick Williams,450075,4,0,30,2,7.50,8,1,0,3,2,0
Kieron Pollard,230559,2,0,29,0,14.50,3,0,3,3,0,0
Hayden Walsh,443263,4,0,28,2,7.00,11,3,1,0,0,0
Deepak Chahar,447261,3.3,0,35,0,10.00,7,4,1,2,0,1
Bhuvneshwar Kumar,326016,4,0,36,0,9.00,7,4,1,0,0,1
Washington Sundar,719715,4,0,26,1,6.50,14,0,3,1,0,1
Yuzvendra Chahal,430246,3,0,36,0,12.00,7,1,4,1,0,1
Shivam Dube,714451,2,0,18,0,9.00,4,2,0,0,1,1
Ravindra Jadeja,234675,2,0,22,1,11.00,5,0,3,0,0,1
