Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sam Curran,662973,4,0,29,1,7.25,8,3,0,2,0,0
Tom Curran,550235,4,0,29,2,7.25,9,4,0,1,0,0
Saqib Mahmood,643885,4,0,49,1,12.25,6,6,2,3,0,0
Pat Brown,891517,4,0,34,1,8.50,10,5,1,0,0,0
Matt Parkinson,653695,2,0,14,1,7.00,5,0,1,1,0,0
Lewis Gregory,362201,2,0,19,0,9.50,4,1,1,0,2,0
Tim Southee,232364,4,0,28,0,7.00,9,4,0,0,0,1
Lockie Ferguson,493773,4,0,25,2,6.25,11,2,1,1,0,1
Blair Tickner,854909,4,0,25,2,6.25,11,1,1,1,0,1
Ish Sodhi,559066,3,0,30,1,10.00,4,3,1,1,0,1
Mitchell Santner,502714,4,0,41,1,10.25,7,3,2,2,0,1
James Neesham,355269,1,0,16,0,16.00,0,1,1,0,0,1
