Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Usman Shinwari,697279,4,0,24,1,6.00,10,1,1,0,0,0
Kane Richardson,272262,4,0,38,3,9.50,10,4,2,0,0,0
Jack Wildermuth,570854,4,0,27,1,6.75,11,2,1,0,0,0
Cameron Boyce,326625,4,0,28,0,7.00,8,2,1,0,0,0
Mohammad Nabi,25913,2,0,13,0,6.50,2,0,0,0,0,0
Dan Christian,4864,2,0,14,0,7.00,2,1,0,0,0,0
James Faulkner,270484,3.2,0,29,0,8.69,5,3,1,0,0,1
Jofra Archer,669855,4,0,33,0,8.25,11,6,0,0,0,1
Riley Meredith,961713,4,0,39,1,9.75,12,3,3,2,0,1
Johan Botha,44149,3,0,28,1,9.33,4,0,2,0,0,1
Clive Rose,288285,4,0,15,1,3.75,12,0,0,1,0,1
D'Arcy Short,308798,1,0,6,0,6.00,2,0,0,1,0,1
