Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Seth Rance,395057,4,0,26,3,6.50,14,1,2,1,0,0
Tim Southee,232364,4,0,13,3,3.25,15,0,0,1,0,0
Colin de Grandhomme,55395,2,0,11,0,5.50,5,1,0,0,0,0
Anaru Kitchen,384355,1,0,3,1,3.00,3,0,0,0,0,0
Ish Sodhi,559066,4,0,25,0,6.25,10,1,1,1,0,0
Mitchell Santner,502714,4,0,15,2,3.75,10,0,0,0,0,0
Colin Munro,232359,0.4,0,12,1,18.00,1,1,1,0,0,0
Mohammad Amir,290948,3,0,13,0,4.33,8,0,0,1,0,1
Rumman Raees,448243,4,0,24,2,6.00,12,2,1,1,0,1
Shadab Khan,922943,4,0,18,1,4.50,15,1,1,0,0,1
Hasan Ali,681305,2.5,0,28,0,9.88,6,5,0,1,0,1
Faheem Ashraf,681117,1,0,8,0,8.00,0,0,0,0,0,1
Mohammad Nawaz,348148,1,0,14,0,14.00,0,1,1,0,0,1
