Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shubham Agarwal,1079668,4,0,42,1,10.50,7,3,3,0,0,0
Nathu Singh,853259,2,0,7,1,3.50,8,1,0,0,0,0
Suresh Raina,33335,1,0,6,0,6.00,3,1,0,0,0,0
Basil Thampi,732291,4,0,44,0,11.00,6,4,2,1,0,0
Andrew Tye,459508,4,0,35,2,8.75,7,4,1,0,0,0
Ravindra Jadeja,234675,4,0,32,1,8.00,7,3,1,0,0,0
Dwayne Smith,53118,1,0,18,1,18.00,1,1,2,0,0,0
Sandeep Sharma,438362,4,0,40,2,10.00,7,7,0,0,0,1
Mohit Sharma,537119,4,0,25,1,6.25,10,2,0,1,0,1
T Natarajan,802575,3,0,22,0,7.33,4,0,1,2,0,1
KC Cariappa,777537,4,0,24,2,6.00,8,2,0,0,0,1
Axar Patel,554691,4,0,36,2,9.00,7,4,1,0,0,1
Marcus Stoinis,325012,1,0,12,0,12.00,0,1,0,1,0,1
