Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jake Ball,414990,9,1,61,0,6.77,26,7,1,1,0,0
Mark Wood,351588,10,1,33,4,3.30,40,4,0,0,0,0
Liam Plunkett,19264,8,0,49,0,6.12,23,6,0,1,1,0
Ben Stokes,311158,8,0,61,1,7.62,21,8,1,4,0,0
Adil Rashid,244497,10,1,41,4,4.09,28,0,0,0,0,0
Moeen Ali,8917,5,0,24,0,4.80,15,2,0,2,0,0
Mitchell Starc,311592,10,0,52,1,5.20,37,7,1,0,0,1
Josh Hazlewood,288284,9,0,50,2,5.55,34,4,3,0,0,1
Pat Cummins,489889,8,1,55,0,6.87,23,9,0,0,0,1
Travis Head,530011,2,0,9,0,4.50,6,1,0,0,0,1
Moises Henriques,5961,1,0,6,0,6.00,4,1,0,0,0,1
Adam Zampa,379504,8.2,0,52,0,6.24,25,5,2,1,0,1
Glenn Maxwell,325026,2,0,14,0,7.00,8,0,2,0,0,1
