Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Adam Milne,450860,4,0,17,0,4.25,11,0,0,1,0,0
Daniel Sams,826901,4,0,40,1,10.00,11,4,2,1,0,0
Nathan McAndrew,785323,4,0,29,1,7.25,10,3,1,0,0,0
Tanveer Sangha,1170471,4,0,36,1,9.00,6,1,2,0,0,0
Ben Cutting,230371,3,0,16,1,5.33,6,0,0,0,0,0
Chris Green,787073,1,0,7,0,7.00,0,0,0,0,0,0
Jason Behrendorff,272477,4,0,32,1,8.00,12,3,2,1,0,1
Jhye Richardson,774223,4,0,31,0,7.75,9,2,1,1,0,1
Andrew Tye,459508,3.3,0,25,0,7.14,10,3,0,4,0,1
Aaron Hardie,1124283,4,0,33,1,8.25,9,3,1,2,0,1
Fawad Ahmed,240609,4,0,34,1,8.50,9,4,1,0,0,1
