Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jerome Taylor,53191,4,0,33,1,8.25,13,5,1,1,0,0
Samuel Badree,51433,4,0,26,1,6.50,13,1,2,1,0,0
Kesrick Williams,450075,4,0,34,3,8.50,12,4,2,0,0,0
Carlos Brathwaite,457249,1,0,3,0,3.00,4,0,0,0,0,0
Rovman Powell,820351,3,0,20,1,6.66,8,1,1,0,0,0
Sunil Narine,230558,4,0,27,0,6.75,9,1,0,1,0,0
Shapoor Zadran,319746,3.2,0,27,1,8.10,7,4,0,1,0,1
Mohammad Nabi,25913,4,0,33,1,8.25,11,3,2,0,0,1
Amir Hamza,402245,4,0,24,0,6.00,10,3,0,0,0,1
Karim Janat,793467,4,0,41,0,10.25,4,2,3,0,0,1
Rashid Khan,793463,4,0,22,1,5.50,9,0,1,0,0,1
