Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Zaheer Khan,30102,4,0,50,1,12.50,6,7,2,0,0,0
Chris Morris,439952,4,0,29,0,7.25,9,4,0,0,0,0
Mohammed Shami,481896,4,0,34,2,8.50,8,2,2,1,0,0
Pawan Negi,530773,3,0,26,0,8.66,3,2,1,0,0,0
Amit Mishra,31107,3,0,26,0,8.66,4,2,1,0,0,0
Carlos Brathwaite,457249,2,0,18,1,9.00,5,2,1,0,0,0
Sreenath Aravind,290632,3,0,32,1,10.66,5,4,0,2,0,1
Parvez Rasool,378496,3,0,28,0,9.33,5,4,0,0,0,1
Shane Watson,8180,4,0,25,2,6.25,12,3,0,1,0,1
Yuzvendra Chahal,430246,2.1,0,23,0,10.61,2,2,1,1,0,1
David Wiese,221140,4,0,49,0,12.25,6,7,1,2,1,1
Harshal Patel,390481,3,0,32,0,10.66,4,2,2,0,0,1
