Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Anton Devcich,36948,1,0,12,0,12.00,3,3,0,0,0,0
Sohail Khan,317252,4,0,34,3,8.50,4,2,1,0,0,0
Yasir Shah,43685,3,0,22,1,7.33,7,2,1,0,0,0
Mitchell McClenaghan,319439,4,0,24,0,6.00,9,3,0,0,0,0
Sunil Narine,230558,4,0,22,0,5.50,9,2,0,0,0,0
Shaheen Shah Afridi,1072470,4,0,42,1,10.50,7,5,1,1,0,0
Mohammad Amir,290948,4,0,28,1,7.00,9,4,0,1,0,1
Usman Shinwari,697279,4,0,37,2,9.25,11,3,2,0,1,1
Mohammad Irfan,805925,4,0,35,2,8.75,11,3,1,1,1,1
Shahid Afridi,42639,2,0,15,0,7.50,6,1,1,0,0,1
Imad Wasim,227758,4,0,27,1,6.75,6,1,1,0,0,1
Ravi Bopara,10582,2,0,11,0,5.50,3,0,0,1,0,1
