Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nuwan Kulasekara,49535,10,0,74,0,7.40,21,7,2,1,0,0
Lahiru Kumara,784375,7,0,73,2,10.42,14,11,2,0,0,0
Lahiru Madushanka,428366,10,0,69,1,6.90,19,5,1,2,1,0
Dhananjaya de Silva,465793,3,0,18,0,6.00,8,2,0,0,0,0
Lakshan Sandakan,429738,8,0,62,0,7.75,11,4,1,0,0,0
Sachith Pathirana,212756,10,0,55,2,5.50,14,2,0,1,0,0
Asela Gunaratne,360456,2,0,16,0,8.00,3,2,0,0,0,0
Wayne Parnell,265564,9.1,0,58,4,6.32,23,5,2,1,0,1
Dwaine Pretorius,327830,8,0,55,2,6.87,21,8,0,1,0,1
Jean-Paul Duminy,44932,1,0,12,0,12.00,4,0,2,0,0,1
Kagiso Rabada,550215,9,1,50,2,5.55,28,5,1,1,0,1
Imran Tahir,40618,10,0,76,2,7.60,23,11,1,0,0,1
Tabraiz Shamsi,379145,10,0,60,0,6.00,30,4,3,0,0,1
Farhaan Behardien,44410,1,0,9,0,9.00,2,1,0,0,0,1
