Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,8,0,41,2,5.12,31,5,1,2,0,0
David Willey,308251,6,0,39,1,6.50,17,2,2,1,0,0
Moeen Ali,8917,2,0,5,1,2.50,7,0,0,0,0,0
Adil Rashid,244497,9,0,31,2,3.44,32,1,1,0,0,0
Liam Plunkett,19264,8,0,42,0,5.25,22,2,1,2,0,0
Ben Stokes,311158,9,0,43,3,4.77,33,4,0,4,2,0
Jerome Taylor,53191,7,0,46,1,6.57,23,7,0,1,0,1
Jason Holder,391485,3,0,18,0,6.00,7,2,0,0,0,1
Kesrick Williams,450075,6,0,50,2,8.33,7,3,1,1,0,1
Ashley Nurse,315594,8.5,0,48,0,5.43,25,2,1,1,0,1
Devendra Bishoo,341593,6,0,48,0,8.00,13,7,0,0,0,1
