Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Irfan,429981,4,0,16,1,4.00,13,0,0,0,1,0
Chris Green,787073,1,0,14,0,14.00,2,0,2,0,0,0
Ali Shafiq,1012853,4,0,11,2,2.75,14,0,0,0,0,0
Shahid Afridi,42639,4,0,18,2,4.50,11,0,1,0,0,0
Andre Russell,276298,3,0,32,0,10.66,2,1,2,0,0,0
Junaid Khan,259551,4,0,33,2,8.25,7,3,1,0,0,0
Samit Patel,18632,4,0,20,0,5.00,13,1,1,1,0,1
Waqas Maqsood,533561,3.4,0,43,1,11.72,6,3,3,0,0,1
Faheem Ashraf,681117,3,0,12,0,4.00,10,1,0,0,1,1
Shadab Khan,922943,4,0,20,2,5.00,9,1,0,0,0,1
Mohammad Sami,41324,4,0,25,1,6.25,8,1,1,0,0,1
