Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nasum Ahmed,348049,4,0,30,2,7.50,8,1,2,1,0,0
Mohammad Saifuddin,629070,4,0,43,0,10.75,8,3,3,2,0,0
Shoriful Islam,990039,4,0,50,0,12.50,4,6,2,0,0,0
Mustafizur Rahman,330902,4,0,48,0,12.00,4,5,2,1,0,0
Mahedi Hasan,833087,4,0,37,1,9.25,6,4,1,0,0,0
Tim Southee,232364,4,0,34,1,8.50,11,6,0,3,0,1
Hamish Bennett,226493,4,0,20,1,5.00,12,2,0,1,0,1
Lockie Ferguson,493773,4,0,25,2,6.25,12,3,0,0,0,1
Ish Sodhi,559066,4,0,28,4,7.00,9,2,1,1,0,1
Mark Chapman,438563,1,0,9,0,9.00,1,1,0,0,0,1
Glenn Phillips,823509,1,0,5,0,5.00,3,0,0,1,0,1
Daryl Mitchell,381743,2,0,21,0,10.50,5,3,1,0,0,1
