Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,4,0,25,0,6.25,10,1,1,1,1,0
Lungi Ngidi,542023,4,1,26,1,6.50,11,1,2,0,0,0
Shardul Thakur,475281,3,0,31,1,10.33,4,1,2,2,0,0
Karn Sharma,30288,3,0,25,1,8.33,7,2,1,1,0,0
Dwayne Bravo,51439,4,0,46,1,11.50,5,5,2,2,0,0
Ravindra Jadeja,234675,2,0,24,1,12.00,2,3,1,0,0,0
Bhuvneshwar Kumar,326016,4,1,17,0,4.25,16,0,1,0,0,1
Sandeep Sharma,438362,4,0,52,1,13.00,9,5,4,2,0,1
Siddarth Kaul,326017,3,0,43,0,14.33,2,5,2,0,0,1
Rashid Khan,793463,4,1,24,0,6.00,9,3,0,0,0,1
Shakib Al Hasan,56143,1,0,15,0,15.00,1,0,2,0,0,1
Carlos Brathwaite,457249,2.3,0,27,1,10.80,3,3,1,1,0,1
