Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,4,0,24,2,6.00,11,1,1,1,0,0
Kasun Rajitha,499594,4,0,44,3,11.00,9,2,4,1,0,0
Thisara Perera,233514,4,0,42,1,10.50,7,3,3,1,0,0
Lahiru Kumara,784375,4,0,24,0,6.00,12,0,1,1,1,0
Lakshan Sandakan,429738,4,0,41,1,10.25,7,1,3,5,0,0
Lockie Ferguson,493773,3,0,21,3,7.00,10,2,1,1,0,1
Tim Southee,232364,2,0,21,1,10.50,4,2,1,1,0,1
Scott Kuggeleijn,539548,3,0,26,1,8.66,7,2,0,1,0,1
Doug Bracewell,362541,2,0,19,1,9.50,2,0,1,0,0,1
Mitchell Santner,502714,3,0,27,1,9.00,3,2,1,1,0,1
Ish Sodhi,559066,3.5,0,30,3,7.82,10,3,1,2,0,1
