Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shahbaz Nadeem,31872,4,0,42,0,10.50,8,2,3,0,0,0
Chris Morris,439952,4,0,34,2,8.50,12,2,3,0,0,0
Zaheer Khan,30102,4,0,23,1,5.75,11,1,1,1,0,0
Amit Mishra,31107,4,0,42,1,10.50,9,4,3,0,0,0
Imran Tahir,40618,4,0,59,0,14.75,2,4,4,0,0,0
Harbhajan Singh,29264,4,0,34,1,8.50,6,2,2,0,0,1
Vinay Kumar,35731,4,0,33,1,8.25,10,3,2,0,0,1
Mitchell McClenaghan,319439,4,0,26,0,6.50,15,4,1,0,0,1
Jasprit Bumrah,625383,4,0,13,3,3.25,13,0,0,0,0,1
Krunal Pandya,471342,2.1,0,15,2,6.92,6,2,0,1,0,1
Nitish Rana,604527,1,0,3,0,3.00,3,0,0,0,0,1
