Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Cameron Valente,605576,4,0,30,0,7.50,5,2,1,0,0,0
Michael Neser,376169,4,0,38,2,9.50,7,4,0,1,1,0
Rashid Khan,793463,4,0,28,2,7.00,7,1,1,0,0,0
Wes Agar,959833,3,0,26,0,8.66,5,4,0,0,0,0
Ben Laughlin,315623,4,0,31,3,7.75,9,3,0,1,0,0
Jake Lehmann,437448,1,0,15,0,15.00,0,0,1,0,1,0
James Faulkner,270484,3,0,37,0,12.33,6,6,1,1,0,1
Jarrod Freeman,1124288,2,0,26,1,13.00,3,2,2,0,0,1
Jofra Archer,669855,4,0,32,1,8.00,13,4,1,1,1,1
Clive Rose,288285,1.5,0,16,0,8.72,2,1,0,0,0,1
D'Arcy Short,308798,2,0,15,0,7.50,4,1,0,0,0,1
David Moody,779937,3,0,23,0,7.66,5,2,0,1,0,1
Simon Milenko,326639,2,0,19,1,9.50,2,3,0,0,0,1
