Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jaydev Unadkat,390484,3.5,0,29,3,7.56,10,3,1,0,0,0
Washington Sundar,719715,2,0,12,0,6.00,8,1,1,0,0,0
Ben Stokes,311158,4,0,36,0,9.00,10,5,1,0,0,0
Imran Tahir,40618,4,0,27,3,6.75,9,2,1,0,0,0
Shardul Thakur,475281,3,0,25,1,8.33,5,3,0,1,0,0
Dan Christian,4864,3,0,27,1,9.00,3,1,1,1,0,0
Pradeep Sangwan,279545,4,0,38,2,9.50,10,5,1,1,0,1
Basil Thampi,732291,4,0,35,2,8.75,7,2,2,1,0,1
James Faulkner,270484,2.5,0,30,0,10.58,4,2,2,0,0,1
Ankit Soni,1083128,4,0,16,0,4.00,13,0,0,1,0,1
Ravindra Jadeja,234675,2,0,19,0,9.50,7,1,2,0,0,1
Dwayne Smith,53118,3,0,26,0,8.66,5,2,1,1,0,1
