Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Samuel Badree,51433,4,0,31,0,7.75,9,5,0,1,0,0
Jerome Taylor,53191,4,0,31,2,7.75,5,3,0,1,0,0
Kesrick Williams,450075,4,0,42,2,10.50,6,4,2,0,0,0
Carlos Brathwaite,457249,2,0,26,0,13.00,5,2,2,3,0,0
Sunil Narine,230558,3,0,22,0,7.33,6,3,0,0,0,0
Marlon Samuels,52983,3,0,32,1,10.66,5,3,2,0,0,0
Bhuvneshwar Kumar,326016,4,0,27,0,6.75,10,2,1,0,0,1
Ravichandran Ashwin,26421,4,0,39,0,9.75,11,1,4,2,0,1
Mohammed Shami,481896,3,0,46,0,15.33,3,6,2,1,0,1
Kuldeep Yadav,559235,4,0,34,1,8.50,10,2,2,3,0,1
Ravindra Jadeja,234675,3.3,0,41,0,11.71,10,1,5,2,0,1
