Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Piyush Chawla,32966,3,0,22,0,7.33,10,3,1,0,0,0
Sunil Narine,230558,4,0,38,0,9.50,10,4,2,0,0,0
Mitchell Johnson,6033,3,0,38,0,12.66,3,2,3,1,0,0
Shivam Mavi,1079848,3,0,21,0,7.00,7,2,0,1,0,0
Kuldeep Yadav,559235,4,0,20,1,5.00,11,0,1,0,0,0
Andre Russell,276298,3,0,31,3,10.33,4,1,2,2,0,0
Tim Southee,232364,4,0,34,0,8.50,7,4,0,2,0,1
Umesh Yadav,376116,3.1,0,36,0,11.36,7,3,3,0,0,1
Yuzvendra Chahal,430246,4,0,29,0,7.25,10,3,1,0,0,1
Mohammed Siraj,940973,4,0,40,2,10.00,8,4,1,4,0,1
Murugan Ashwin,528067,4,0,36,2,9.00,8,4,1,1,0,1
