Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Vernon Philander,46945,26,6,66,0,2.53,0,0,0
Kagiso Rabada,550215,30,3,93,3,3.10,0,6,0
Anrich Nortje,481979,25,5,100,0,4.00,0,0,0
Keshav Maharaj,267724,50,10,196,1,3.92,0,0,0
Senuran Muthusamy,535393,19.3,1,97,1,4.97,0,5,0
Dean Elgar,230852,4,0,26,0,6.50,0,0,0
Aiden Markram,600498,2,0,17,0,8.50,0,0,0
Ishant Sharma,236779,10,1,36,0,3.60,0,0,1
Umesh Yadav,376116,13,2,37,3,2.84,0,0,1
Ravindra Jadeja,234675,36,15,81,1,2.25,0,0,1
Mohammed Shami,481896,17,3,44,2,2.58,0,0,1
Ravichandran Ashwin,26421,28.4,9,69,4,2.40,0,0,1
Rohit Sharma,34102,1,1,0,0,0.00,0,0,1
Ishant Sharma,236779,5,2,17,1,3.40,0,0,2
Umesh Yadav,376116,8,3,22,3,2.75,0,0,2
Mohammed Shami,481896,9,2,34,1,3.77,2,0,2
Ravichandran Ashwin,26421,21,6,45,2,2.14,0,0,2
Ravindra Jadeja,234675,21.2,4,52,3,2.43,0,0,2
Rohit Sharma,34102,2,0,4,0,2.00,0,0,2
Virat Kohli,253802,1,0,4,0,4.00,0,0,2
