Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mujeeb Ur Rahman,974109,9,1,49,3,5.44,37,4,2,0,0,0
Dawlat Zadran,516561,7,2,17,2,2.42,32,1,0,1,0,0
Shapoor Zadran,319746,7,0,25,0,3.57,22,1,0,0,0,0
Sharafuddin Ashraf,633362,6,0,32,0,5.33,15,2,1,0,0,0
Mohammad Nabi,25913,6,0,31,1,5.16,16,3,0,0,0,0
Rashid Khan,793463,8,0,38,3,4.75,23,4,0,0,0,0
Tendai Chatara,425639,10,1,35,1,3.50,39,3,0,3,0,1
Brian Vitori,235514,9.3,0,31,2,3.26,40,3,0,3,0,1
Blessing Muzarabani,827051,10,1,47,4,4.70,37,3,0,3,0,1
Graeme Cremer,55346,10,0,40,0,4.00,35,2,1,0,0,1
Sikandar Raza,299572,10,1,40,3,4.00,33,3,0,1,0,1
