Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nathan McAndrew,785323,4,0,31,1,7.75,7,1,1,1,0,0
Adam Milne,450860,4,0,36,0,9.00,10,3,2,2,0,0
Brendan Doggett,931603,4,0,22,4,5.50,14,3,0,0,0,0
Chris Green,787073,2,0,31,0,15.50,1,2,2,0,0,0
Ben Cutting,230371,4,0,33,1,8.25,6,4,0,0,0,0
Tanveer Sangha,1170471,2,0,22,0,11.00,3,1,2,0,0,0
Jhye Richardson,774223,4,0,24,4,6.00,16,5,0,0,0,1
Jason Behrendorff,272477,3,0,25,2,8.33,8,3,1,0,0,1
Andrew Tye,459508,4,0,28,2,7.00,12,4,0,3,0,1
Aaron Hardie,1124283,3,0,27,0,9.00,8,2,2,0,0,1
Mitchell Marsh,272450,3,0,34,1,11.33,6,5,1,0,0,1
Fawad Ahmed,240609,3,0,27,0,9.00,4,0,2,0,0,1
