Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,4,0,37,1,9.25,12,4,2,2,0,0
Trent Boult,277912,4,0,39,1,9.75,9,5,1,0,0,0
James Neesham,355269,4,0,60,0,15.00,8,8,3,0,1,0
Kyle Jamieson,625960,4,0,38,0,9.50,4,4,0,0,0,0
Ish Sodhi,559066,4,0,32,2,8.00,7,0,2,0,1,0
Jhye Richardson,774223,3,0,34,0,11.33,6,3,2,0,0,1
Riley Meredith,961713,4,0,24,2,6.00,12,2,1,0,0,1
Adam Zampa,379504,2,0,17,1,8.50,3,1,1,0,0,1
Kane Richardson,272262,2.1,0,17,1,7.84,2,1,0,1,0,1
Ashton Agar,505120,4,0,30,6,7.50,12,4,1,0,0,1
Marcus Stoinis,325012,1,0,6,0,6.00,2,0,0,0,0,1
Glenn Maxwell,325026,1,0,15,0,15.00,1,0,2,0,0,1
