Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Billy Stanlake,533042,3,0,44,1,14.66,5,5,2,0,0,0
Ashton Agar,505120,4,0,34,0,8.50,8,1,3,0,0,0
Mitchell Swepson,590326,4,0,37,2,9.25,6,3,1,1,0,0
Kane Richardson,272262,4,0,59,0,14.75,3,10,1,1,0,0
Andrew Tye,459508,4,0,37,0,9.25,8,3,2,0,0,0
Marcus Stoinis,325012,1,0,9,1,9.00,2,0,1,0,0,0
David Willey,308251,4,0,31,1,7.75,8,2,1,3,0,1
Chris Jordan,288992,4,0,42,3,10.50,6,5,0,0,1,1
Liam Plunkett,19264,3.4,0,34,2,9.27,8,3,2,1,0,1
Adil Rashid,244497,4,0,27,3,6.75,11,1,2,0,0,1
Moeen Ali,8917,4,0,58,1,14.50,3,4,5,0,0,1
