Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Rumman Raees,448243,3.5,0,14,3,3.65,12,1,0,0,0,0
Mohammad Sami,41324,4,0,19,2,4.75,12,2,0,0,0,0
Steven Finn,210283,4,0,14,1,3.50,12,0,0,0,0,0
Faheem Ashraf,681117,3,0,17,0,5.66,6,1,0,1,0,0
Shadab Khan,922943,2,0,17,0,8.50,6,0,2,0,0,0
Andre Russell,276298,3,0,30,2,10.00,4,3,1,0,0,0
Mohammad Irfan,429981,4,0,24,1,6.00,11,3,0,0,0,1
Sohail Tanvir,43265,3,0,28,0,9.33,10,3,2,0,0,1
Imran Tahir,40618,4,1,19,3,4.75,14,3,0,0,0,1
Junaid Khan,259551,3.4,0,20,1,5.45,13,3,0,0,0,1
Shoaib Malik,42657,3,0,22,0,7.33,9,0,1,1,1,1
