Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Craig Young,364343,10,1,53,3,5.30,36,8,0,1,0,0
Mark Adair,526441,7,0,45,1,6.42,25,6,1,1,1,0
Josh Little,928067,8.5,0,62,2,7.01,25,4,3,1,0,0
Curtis Campher,595921,10,1,68,2,6.80,32,8,1,2,1,0
Andy McBrine,417381,8,0,61,0,7.62,22,6,3,0,0,0
Gareth Delany,1099379,6,0,29,1,4.83,18,3,0,1,0,0
David Willey,308251,10,1,70,1,7.00,28,6,2,3,1,1
Saqib Mahmood,643885,9.5,0,58,0,5.89,28,3,2,0,1,1
Tom Curran,550235,10,0,67,0,6.70,20,6,0,1,1,1
Moeen Ali,8917,7,0,51,0,7.28,16,6,0,0,0,1
Adil Rashid,244497,10,1,61,1,6.10,28,2,3,2,0,1
James Vince,296597,3,0,20,0,6.66,8,3,0,0,0,1
