Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammed Shami,481896,4,0,44,1,11.00,9,4,3,0,1,0
Varun Chakravarthy,1108375,3,0,35,1,11.66,8,3,3,0,0,0
Hardus Viljoen,375126,4,0,36,1,9.00,11,3,2,2,0,0
Andrew Tye,459508,4,0,37,1,9.25,7,3,2,0,0,0
Ravichandran Ashwin,26421,4,0,47,0,11.75,5,0,5,1,0,0
Mandeep Singh,398506,1,0,18,0,18.00,1,1,2,0,0,0
Prasidh Krishna,917159,4,0,42,0,10.50,10,6,1,1,0,1
Lockie Ferguson,493773,4,0,42,1,10.50,10,3,3,2,0,1
Andre Russell,276298,3,0,21,2,7.00,7,2,0,0,0,1
Kuldeep Yadav,559235,4,0,32,0,8.00,6,2,1,2,0,1
Sunil Narine,230558,2,0,26,0,13.00,3,4,1,0,0,1
Piyush Chawla,32966,3,0,26,1,8.66,6,2,1,0,0,1
