Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Chris Green,787073,4,0,26,2,6.50,0,0,0
Pat Cummins,489889,4,0,38,1,9.50,1,0,0
Andre Russell,276298,1,0,10,0,10.00,0,0,0
Gurinder Sandhu,499660,3,0,37,0,12.33,1,0,0
Shane Watson,8180,4,0,23,3,5.75,2,0,0
Fawad Ahmed,240609,4,0,30,2,7.50,0,0,0
Michael Beer,307495,3,0,21,0,7.00,1,0,1
Ben Hilfenhaus,5941,4,0,39,2,9.75,3,0,1
Glenn Maxwell,325026,1,0,15,0,15.00,0,0,1
Scott Boland,446548,4,0,29,1,7.25,1,1,1
Adam Zampa,379504,4,0,19,1,4.75,1,0,1
James Faulkner,270484,3,0,25,0,8.33,1,0,1
Marcus Stoinis,325012,1,0,10,0,10.00,0,0,1
