Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dawlat Zadran,516561,6,0,34,2,5.66,24,5,0,3,0,0
Hamid Hassan,311427,7,0,53,1,7.57,17,4,0,2,0,0
Mujeeb Ur Rahman,974109,3,0,19,0,6.33,9,3,0,1,0,0
Mohammad Nabi,25913,9,0,30,4,3.33,33,0,1,1,0,0
Gulbadin Naib,352048,4,0,38,0,9.50,6,3,0,2,3,0
Rashid Khan,793463,7.5,1,17,2,2.17,34,0,0,1,0,0
Lasith Malinga,49758,6.4,0,39,3,5.85,23,4,1,3,0,1
Suranga Lakmal,49619,6,0,27,0,4.50,23,2,1,2,0,1
Isuru Udana,328026,6,0,28,1,4.66,22,2,0,0,1,1
Nuwan Pradeep,324358,9,1,31,4,3.44,41,3,0,4,0,1
Thisara Perera,233514,4,0,19,1,4.75,16,2,0,2,0,1
Dhananjaya de Silva,465793,1,0,7,0,7.00,2,1,0,0,0,1
