Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nathan Coulter-Nile,261354,4,0,34,3,8.50,11,7,0,0,0,0
Umesh Yadav,376116,4,0,38,1,9.50,9,3,2,1,0,0
Chris Woakes,247235,3,0,20,0,6.66,5,2,0,0,0,0
Sunil Narine,230558,4,0,25,1,6.25,8,1,0,1,0,0
Kuldeep Yadav,559235,4,0,27,0,6.75,4,0,1,0,0,0
Colin de Grandhomme,55395,1,0,15,0,15.00,0,1,1,0,0,0
Zaheer Khan,30102,1.1,0,8,0,6.85,3,1,0,0,0,1
Kagiso Rabada,550215,3.2,0,20,2,6.00,10,3,0,1,0,1
Corey Anderson,277662,2.5,0,27,0,9.52,3,4,0,0,0,1
Chris Morris,439952,3,0,39,0,13.00,3,4,2,0,0,1
Pat Cummins,489889,3,0,22,0,7.33,7,2,1,0,0,1
Amit Mishra,31107,3,0,36,0,12.00,5,6,1,0,0,1
