Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
David Willey,308251,8.4,2,30,5,3.46,35,2,0,2,0,0
Saqib Mahmood,643885,9,1,36,2,4.00,36,5,0,1,0,0
Adil Rashid,244497,10,3,26,1,2.60,44,2,0,0,0,0
Tom Curran,550235,7,0,37,1,5.28,20,4,0,1,0,0
Moeen Ali,8917,10,0,37,0,3.70,29,0,1,0,0,0
Barry McCarthy,348059,0.5,0,3,0,3.60,5,0,0,0,1,1
Paul Stirling,303427,0.1,0,1,0,6.00,0,0,0,0,0,1
Craig Young,364343,8,0,56,2,7.00,28,10,1,0,0,1
Andy McBrine,417381,8,0,47,1,5.87,25,5,1,1,0,1
Curtis Campher,595921,5,0,26,1,5.20,20,5,0,1,0,1
Simi Singh,1005257,3.5,0,23,0,6.00,12,2,1,0,0,1
Gareth Delany,1099379,2,0,12,0,6.00,4,1,0,0,0,1
