Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shannon Gabriel,446101,10,1,50,2,5.00,31,3,0,2,1,0
Jason Holder,391485,9,0,48,0,5.33,30,4,1,1,0,0
Alzarri Joseph,670031,9,0,69,1,7.66,22,7,2,3,1,0
Devendra Bishoo,341593,10,0,40,1,4.00,31,0,1,0,0,0
Ashley Nurse,315594,10,0,42,1,4.20,27,1,0,3,0,0
Jonathan Carter,314615,2,0,23,0,11.50,2,1,2,0,0,0
Mohammad Amir,290948,7,1,36,1,5.14,25,4,1,0,0,1
Junaid Khan,259551,6,0,41,1,6.83,16,5,0,1,0,1
Hasan Ali,681305,8.5,1,38,5,4.30,35,5,0,0,0,1
Mohammad Hafeez,41434,6,0,23,2,3.83,20,2,0,0,0,1
Imad Wasim,227758,7,0,29,0,4.14,25,3,0,1,0,1
Shadab Khan,922943,10,1,40,1,4.00,38,3,1,0,0,1
