Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,7,0,39,2,5.57,22,5,0,1,0,0
Chris Morris,439952,8,0,38,1,4.75,29,3,0,3,0,0
Dwaine Pretorius,327830,7,2,19,3,2.71,32,3,0,0,0,0
Jean-Paul Duminy,44932,3,0,17,0,5.66,9,2,0,0,0,0
Andile Phehlukwayo,540316,5,0,26,2,5.20,15,2,0,2,0,0
Imran Tahir,40618,9.2,2,21,2,2.25,41,1,0,0,0,0
Suranga Lakmal,49619,6,1,23,0,3.83,26,4,0,1,0,1
Lahiru Kumara,784375,8,0,49,1,6.12,26,4,1,5,1,1
Lahiru Madushanka,428366,4,0,15,1,3.75,13,1,0,0,0,1
Lakshan Sandakan,429738,6,0,33,0,5.50,18,3,0,1,0,1
Sachith Pathirana,212756,7,0,35,0,5.00,16,2,0,1,0,1
Dhananjaya de Silva,465793,1,0,8,0,8.00,1,1,0,0,0,1
