Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shaheen Shah Afridi,1072470,10,0,80,1,8.00,28,7,3,1,0,0
Faheem Ashraf,681117,10,0,69,0,6.90,26,4,4,2,0,0
Imad Wasim,227758,10,0,63,0,6.30,23,3,0,5,0,0
Hasan Ali,681305,10,1,81,1,8.10,23,5,4,2,0,0
Yasir Shah,43685,7,0,60,1,8.57,13,6,2,0,0,0
Haris Sohail,318788,3,0,16,0,5.33,10,2,0,0,0,0
Chris Woakes,247235,9,0,72,1,8.00,18,8,1,2,0,1
David Willey,308251,10,0,57,2,5.70,27,3,1,2,0,1
Moeen Ali,8917,10,0,66,1,6.60,21,1,3,1,0,1
Liam Plunkett,19264,9,0,64,2,7.11,19,3,1,2,0,1
Adil Rashid,244497,10,0,81,1,8.10,18,3,3,2,0,1
Ben Stokes,311158,2,0,15,0,7.50,4,2,0,0,0,1
