Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Adam Lyth,251721,2,0,22,1,11.00,4,3,0,0,1,0
Sohail Tanvir,43265,4,0,52,1,13.00,7,6,3,1,0,0
Mohammad Ilyas,1159371,2,0,17,1,8.50,5,3,0,1,0,0
Junaid Khan,259551,4,0,42,1,10.50,7,6,1,0,0,0
Imran Tahir,40618,4,0,30,0,7.50,8,3,1,0,0,0
Shahid Afridi,42639,4,0,18,2,4.50,7,0,0,1,0,0
Shaheen Shah Afridi,1072470,4,0,36,2,9.00,7,4,1,1,0,1
Mohammad Hafeez,41434,4,0,32,0,8.00,9,2,2,0,0,1
Haris Rauf,1161606,4,0,30,3,7.50,7,2,1,1,0,1
Dilbar Hussain,1206623,3.1,0,29,2,9.15,5,0,2,0,1,1
David Wiese,221140,4,0,27,3,6.75,5,2,0,0,0,1
