Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammed Shami,481896,9,0,73,1,8.11,20,9,1,1,0,0
Jasprit Bumrah,625383,10,1,79,1,7.90,22,9,1,1,0,0
Navdeep Saini,700167,7,0,70,0,10.00,15,7,3,2,1,0
Yuzvendra Chahal,430246,9,0,71,0,7.88,19,4,4,0,0,0
Ravindra Jadeja,234675,10,0,60,0,6.00,19,3,1,0,0,0
Mayank Agarwal,398438,1,0,10,0,10.00,2,2,0,0,0,0
Hardik Pandya,625371,4,0,24,1,6.00,10,2,0,0,0,0
Mitchell Starc,311592,9,0,82,0,9.11,23,8,4,0,1,1
Josh Hazlewood,288284,9,0,59,2,6.55,29,5,2,1,0,1
Pat Cummins,489889,10,0,67,3,6.70,32,6,2,5,1,1
Adam Zampa,379504,10,0,62,2,6.20,22,5,1,1,0,1
Moises Henriques,5961,7,0,34,1,4.85,17,1,1,1,0,1
Glenn Maxwell,325026,5,0,34,1,6.80,7,3,0,0,0,1
