Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,4,0,29,0,7.25,12,4,0,3,0,0
Mohammad Ilyas,1159371,4,0,38,2,9.50,9,4,2,0,0,0
Abbas Afridi,1158538,4,0,27,2,6.75,9,1,1,3,1,0
Imad Wasim,227758,1,0,16,0,16.00,1,2,1,0,0,0
Arshad Iqbal,1130463,2,0,20,0,10.00,3,1,1,1,0,0
Dan Christian,4864,3,0,45,1,15.00,5,5,2,2,0,0
Mohammad Nabi,25913,2,0,12,0,6.00,3,0,0,1,0,0
Mohammad Imran,1234111,4,0,25,1,6.25,13,4,0,0,0,1
Mohammad Irfan,429981,4,0,26,1,6.50,11,4,0,1,0,1
Saqib Mahmood,643885,4,0,41,2,10.25,10,4,2,3,0,1
Amad Butt,717373,4,0,56,0,14.00,8,6,3,1,0,1
Umaid Asif,429122,3.3,0,41,0,11.71,4,2,3,0,0,1
