Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tymal Mills,459257,4,0,31,1,7.75,8,2,1,4,0,0
Chris Jordan,288992,4,0,56,1,14.00,8,2,6,2,0,0
Liam Plunkett,19264,2,0,22,1,11.00,3,2,1,0,0,0
Ben Stokes,311158,4,0,32,1,8.00,8,4,0,2,0,0
Moeen Ali,8917,4,0,30,0,7.50,6,0,2,0,0,0
Adil Rashid,244497,2,0,23,0,11.50,3,1,2,0,0,0
Ashish Nehra,31820,3,1,24,0,8.00,10,5,0,1,0,1
Yuzvendra Chahal,430246,4,0,25,6,6.25,13,2,1,0,0,1
Jasprit Bumrah,625383,2.3,0,14,3,5.60,7,2,0,0,0,1
Amit Mishra,31107,4,0,23,1,5.75,10,2,0,1,0,1
Hardik Pandya,625371,2,0,17,0,8.50,5,0,2,0,0,1
Suresh Raina,33335,1,0,22,0,22.00,0,0,3,1,0,1
