Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Johnson,6033,4,0,22,0,5.50,10,1,0,1,0,0
Joel Paris,501012,4,0,33,1,8.25,10,2,2,1,0,0
William Bosisto,530015,2,0,9,1,4.50,4,0,0,0,0,0
Ashton Agar,505120,4,0,19,3,4.75,8,0,0,0,0,0
Tim Bresnan,9310,2.2,0,14,2,6.00,5,1,0,0,0,0
Matthew Kelly,638912,3,0,13,2,4.33,11,0,1,1,0,0
Michael Neser,376169,3.2,0,18,2,5.40,13,3,0,1,0,1
Billy Stanlake,533042,3,0,23,0,7.66,6,3,0,0,0,1
Rashid Khan,793463,4,0,15,1,3.75,11,0,0,0,0,1
Colin Ingram,45705,1,0,11,0,11.00,1,0,1,0,0,1
Peter Siddle,7898,4,0,25,1,6.25,11,0,2,0,1,1
Ben Laughlin,315623,3,0,21,0,7.00,5,0,0,0,1,1
