Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jasprit Bumrah,625383,25.4,7,66,2,2.57,0,0,,,,0
Mohammed Siraj,940973,25,4,67,1,2.68,1,0,,,,0
Ravichandran Ashwin,26421,24,1,74,0,3.08,0,0,,,,0
Navdeep Saini,700167,13,0,65,2,5.00,0,3,,,,0
Ravindra Jadeja,234675,18,3,62,4,3.44,0,2,,,,0
Mitchell Starc,311592,19,7,61,1,3.21,0,2,,,,1
Josh Hazlewood,288284,21,10,43,2,2.04,1,0,,,,1
Pat Cummins,489889,21.4,10,29,4,1.33,0,0,,,,1
Nathan Lyon,272279,31,8,87,0,2.80,0,0,,,,1
Marnus Labuschagne,787987,3,0,11,0,3.66,0,0,,,,1
Cameron Green,1076713,5,2,11,0,2.20,0,0,,,,1
Jasprit Bumrah,625383,21,4,68,1,3.23,0,0,,,,2
Mohammed Siraj,940973,25,5,90,1,3.60,0,1,,,,2
Navdeep Saini,700167,16,2,54,2,3.37,0,2,,,,2
Ravichandran Ashwin,26421,25,1,95,2,3.80,0,0,,,,2
Mitchell Starc,311592,22,6,66,0,3.00,0,2,,,,3
Josh Hazlewood,288284,26,12,39,2,1.50,0,1,,,,3
Pat Cummins,489889,26,6,72,1,2.76,0,2,,,,3
Nathan Lyon,272279,46,17,114,2,2.47,0,0,,,,3
Cameron Green,1076713,7,0,31,0,4.42,2,0,,,,3
Marnus Labuschagne,787987,4,2,9,0,2.25,0,1,,,,3
