Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mehidy Hasan Miraz,629063,2,0,27,0,13.50,5,2,2,2,0,0
Nazmul Islam,446810,4,0,18,2,4.50,13,0,1,0,0,0
Shakib Al Hasan,56143,4,0,16,1,4.00,13,1,0,0,0,0
Abu Hider,550137,4,0,31,0,7.75,7,1,1,2,0,0
Soumya Sarkar,436677,1,0,8,0,8.00,2,1,0,1,0,0
Abu Jayed,410763,4,0,27,2,6.75,11,1,2,1,0,0
Ariful Haque,270135,1,0,13,1,13.00,3,0,2,0,0,0
Mujeeb Ur Rahman,974109,4,0,25,1,6.25,12,2,1,1,0,1
Aftab Alam,440963,4,0,28,0,7.00,10,2,1,0,0,1
Mohammad Nabi,25913,4,0,20,0,5.00,11,0,1,0,0,1
Karim Janat,793467,4,0,44,1,11.00,8,7,1,2,0,1
Rashid Khan,793463,4,0,24,1,6.00,10,2,0,0,0,1
