Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dawlat Zadran,516561,10,2,35,3,3.50,44,4,1,0,1,0
Mujeeb Ur Rahman,974109,10,3,14,3,1.40,51,1,0,0,0,0
Gulbadin Naib,352048,7.2,0,20,2,2.72,29,1,0,1,0,0
Mohammad Nabi,25913,10,0,52,1,5.20,30,1,3,0,1,0
Rashid Khan,793463,10,0,30,1,3.00,41,3,0,0,0,0
Rahmat Shah,533956,2,0,10,0,5.00,6,1,0,0,0,0
Tim Murtagh,17134,8,1,26,0,3.25,36,3,1,0,0,1
Boyd Rankin,24599,9,2,48,2,5.33,32,6,1,0,0,1
Simi Singh,1005257,10,1,19,1,1.90,44,0,0,0,0,1
Barry McCarthy,348059,8,1,33,1,4.12,34,6,0,0,0,1
George Dockrell,348034,4.5,0,31,1,6.41,17,3,2,0,0,1
Paul Stirling,303427,2,0,8,0,4.00,9,1,0,1,0,1
